50000 1000
163 174 83
24 190 161
147 60 217
86 173 54
9 174 220
44 234 107
91 89 150
69 134 125
152 107 63
100 208 220
242 184 40
48 199 45
117 158 243
46 111 206
30 254 248
3 119 73
117 109 246
60 205 150
112 10 154
205 89 104
140 55 32
254 85 221
41 164 149
98 141 81
106 158 243
107 24 189
152 36 186
155 55 232
38 164 243
33 154 144
1 104 177
112 180 89
170 40 205
13 224 110
106 133 61
62 249 129
206 48 25
107 36 129
197 180 4
22 109 231
89 200 148
148 214 172
190 87 193
6 120 6
108 120 137
249 191 78
183 111 244
164 158 221
97 198 192
61 41 48
167 205 33
11 165 166
186 42 140
39 141 144
92 144 247
171 69 77
137 112 69
222 206 3
29 142 199
218 4 78
106 222 235
221 30 231
39 81 169
73 45 115
85 180 59
196 143 81
135 19 221
32 43 242
7 251 225
89 70 220
53 42 181
50 36 196
47 97 52
9 5 189
223 0 229
12 208 120
140 166 181
118 90 173
175 26 47
124 206 51
96 77 168
87 227 21
27 170 7
136 87 176
82 30 152
7 253 189
104 151 217
254 148 245
45 227 244
11 207 59
182 114 52
66 121 151
195 235 219
90 196 175
155 159 226
59 45 214
100 40 171
206 71 159
72 196 8
64 127 156
102 160 31
245 112 66
74 40 22
126 143 151
224 50 250
150 205 3
186 200 120
231 12 200
57 152 227
128 2 204
234 133 173
36 38 139
62 37 57
207 46 61
160 206 191
245 76 199
43 151 54
151 35 234
192 92 96
135 249 33
175 151 163
192 119 92
240 163 130
27 8 178
37 73 194
241 151 64
41 246 68
99 128 174
123 101 230
147 115 220
200 226 181
131 3 191
202 61 109
57 51 9
93 147 125
129 222 55
27 11 59
126 161 172
155 172 21
216 144 101
140 84 189
211 4 71
53 112 131
158 243 147
132 37 221
159 233 206
85 206 155
220 166 134
45 214 226
191 81 7
144 203 31
135 36 112
205 113 199
211 220 254
199 119 57
241 78 122
140 18 236
151 37 237
92 117 201
43 151 36
209 135 109
53 139 114
185 33 183
234 157 90
125 214 236
20 240 69
187 14 160
161 73 226
252 109 192
229 33 225
57 164 126
104 193 85
205 80 200
174 167 121
119 168 30
144 80 25
114 8 144
202 161 69
23 100 224
154 103 205
65 31 209
169 137 134
60 213 254
118 143 20
179 16 145
156 140 201
0 236 92
47 120 7
192 100 185
103 181 219
155 216 183
206 190 26
158 143 107
10 238 238
63 232 52
148 106 152
254 29 133
18 207 51
237 75 240
124 39 155
117 67 62
114 21 37
128 71 209
190 125 46
4 213 238
164 81 182
54 33 159
203 194 156
0 68 87
86 123 54
150 172 0
220 67 10
96 16 220
150 13 36
70 158 33
18 3 99
67 157 16
172 14 52
229 96 10
128 241 169
144 18 203
136 241 158
90 89 13
182 9 28
24 237 57
231 243 146
112 158 171
3 76 190
148 99 19
82 164 112
103 123 210
150 3 32
231 146 139
99 158 214
161 210 50
149 230 148
126 220 30
42 219 38
99 117 146
85 142 48
159 59 80
209 67 75
226 109 60
68 57 204
81 63 80
3 140 106
180 83 56
223 38 135
7 72 165
76 250 108
122 59 128
213 73 49
104 163 50
179 68 11
101 170 231
194 161 204
98 154 239
252 35 230
143 155 187
41 96 5
18 184 23
210 134 207
251 63 38
200 32 219
175 29 246
28 15 74
119 109 217
145 203 80
53 22 118
82 206 96
206 140 33
42 160 127
194 98 51
4 1 80
216 91 238
183 210 99
141 224 211
44 206 196
249 233 219
173 189 42
213 188 175
194 190 99
101 217 101
99 173 23
144 215 44
244 95 109
187 238 214
177 139 107
77 130 173
230 240 91
213 240 132
40 120 247
83 84 226
10 191 53
52 93 82
240 136 107
109 235 34
70 74 102
136 206 88
33 31 48
185 224 79
96 244 34
14 246 132
5 183 131
233 171 151
185 57 81
30 111 111
87 212 233
90 60 167
194 175 206
199 61 200
177 221 198
73 74 143
204 217 237
171 12 239
15 220 39
89 94 186
64 46 225
232 11 57
157 60 134
11 43 216
105 126 196
85 127 44
46 43 109
128 78 200
218 15 114
222 18 130
119 197 38
0 57 139
106 237 176
181 175 230
221 205 86
173 176 226
19 54 13
56 238 235
92 5 151
65 182 90
29 252 215
63 181 195
51 230 82
150 216 228
24 40 213
247 59 103
247 124 82
251 50 144
98 253 244
154 150 179
17 131 54
65 4 186
234 5 153
115 254 123
179 127 230
46 93 135
98 45 97
2 112 140
152 211 133
211 198 50
204 197 137
59 75 28
1 239 21
72 246 87
1 101 192
156 111 51
146 36 64
207 220 130
1 154 142
145 28 38
15 238 32
26 19 151
164 248 148
94 48 224
134 79 224
210 66 59
128 40 234
195 113 252
182 79 194
116 46 253
35 106 227
210 247 153
220 72 103
223 243 228
6 212 175
79 220 138
250 58 26
104 219 31
21 16 82
98 78 218
64 141 0
247 11 141
20 206 245
150 136 192
247 213 210
196 119 69
195 233 66
85 230 128
174 26 35
58 92 19
51 28 105
27 151 241
74 121 209
35 0 114
84 211 51
34 24 131
38 74 215
84 124 39
245 208 43
40 165 161
145 57 193
13 236 211
13 57 180
5 150 74
9 164 36
209 72 113
24 33 115
14 175 109
79 93 17
84 250 204
88 229 113
168 198 92
198 164 51
9 59 242
186 165 188
237 228 199
179 232 21
80 183 239
137 4 47
194 27 170
186 234 63
182 119 190
156 158 176
240 85 170
228 25 228
233 11 195
94 18 6
167 188 73
81 246 227
118 10 227
40 221 52
245 138 105
54 187 172
111 218 28
204 143 123
45 123 198
210 166 160
102 91 132
121 15 23
50 156 7
51 209 133
130 217 187
232 223 225
157 31 127
46 133 29
97 170 58
138 236 155
107 225 154
95 247 234
82 212 50
243 48 51
171 83 193
118 98 155
77 126 243
125 112 162
102 172 234
27 149 40
82 71 94
61 19 109
72 142 232
134 115 208
70 94 248
72 246 193
18 65 34
190 33 193
252 166 217
216 33 90
140 107 151
105 216 171
141 158 7
243 11 217
125 92 70
50 21 33
155 243 48
103 32 171
116 77 92
228 85 198
244 195 138
89 254 146
32 143 85
105 200 56
198 129 224
115 50 237
169 23 134
29 246 139
227 177 224
94 145 250
178 254 206
12 246 92
50 161 18
227 69 138
179 207 110
236 108 14
41 154 73
164 98 217
210 1 252
161 105 140
90 208 68
144 147 78
149 230 13
200 223 102
64 200 227
28 26 101
23 93 76
51 247 71
139 150 165
229 88 160
198 121 78
95 163 143
247 230 75
245 87 46
59 152 162
170 225 4
192 126 238
121 224 221
8 155 98
74 163 125
161 210 176
186 95 38
156 254 159
90 84 180
180 223 12
224 1 187
90 188 237
18 81 214
156 180 0
163 126 231
249 23 218
100 242 166
93 74 42
179 126 206
31 28 138
29 25 92
13 158 204
2 3 28
148 19 41
10 160 11
147 237 165
7 87 47
13 110 227
182 166 6
221 218 31
176 165 77
226 238 151
81 133 13
197 53 222
254 238 65
123 114 201
121 95 16
66 204 116
38 108 26
190 14 137
118 4 240
46 95 109
47 136 109
121 72 177
72 63 26
59 95 237
166 135 43
50 84 156
86 24 82
102 212 117
187 159 103
12 59 144
41 46 92
143 128 33
144 140 238
163 78 187
239 97 229
98 207 58
188 143 97
211 93 20
210 75 147
109 98 29
206 113 105
115 139 188
4 244 174
163 2 99
82 149 254
215 16 138
223 24 227
47 80 219
85 49 204
235 198 197
225 223 215
139 127 7
87 241 194
79 158 212
147 108 53
205 20 23
34 82 174
39 162 82
183 149 178
183 102 28
25 73 19
90 212 21
144 151 22
175 18 180
57 84 251
151 238 181
190 138 201
47 139 192
20 49 246
176 124 149
189 73 244
204 130 108
60 25 146
128 138 214
145 231 215
133 153 158
134 26 10
93 193 38
164 91 2
213 248 179
26 114 54
157 69 93
158 23 52
27 232 196
173 225 27
41 158 18
49 113 153
253 30 177
229 16 46
120 165 64
38 124 134
145 26 49
182 54 95
158 55 46
147 81 80
93 236 196
121 134 11
120 239 94
100 208 203
39 150 38
90 145 81
37 52 35
175 121 121
199 16 98
105 49 73
86 13 189
39 18 195
75 149 198
117 214 148
87 62 165
239 154 26
186 209 58
148 54 228
114 222 26
125 24 95
167 103 32
33 43 27
228 96 165
64 64 201
140 56 79
18 0 114
178 148 220
75 95 239
29 150 78
230 25 132
160 4 151
11 239 189
109 193 76
116 92 177
23 96 219
231 106 138
161 197 118
98 74 227
50 64 39
22 65 238
239 131 63
247 243 208
32 213 71
103 30 245
10 212 38
239 135 153
106 167 161
216 91 191
150 140 89
209 19 61
122 209 184
182 127 174
101 171 69
245 178 5
111 139 202
242 146 200
18 158 150
187 36 17
2 244 166
191 174 17
137 97 201
122 151 148
235 113 232
213 46 163
69 183 86
114 177 254
34 99 183
92 46 94
196 54 141
248 115 121
190 72 233
24 85 81
250 199 244
188 243 92
233 79 155
90 39 61
235 225 157
17 67 245
198 187 220
123 100 91
10 15 172
133 239 232
245 88 168
100 126 167
243 250 159
179 217 89
100 115 44
81 31 165
92 253 181
237 57 228
222 123 78
210 39 51
116 175 88
200 88 132
181 155 16
239 186 121
40 240 102
116 117 59
243 166 65
138 162 91
130 253 62
185 186 25
192 204 89
28 74 136
51 216 180
152 19 14
210 172 115
113 150 7
248 167 49
137 223 151
237 221 95
53 109 172
151 109 139
56 112 93
243 19 86
110 15 110
162 61 47
37 232 198
60 214 12
220 178 83
207 117 24
118 115 62
49 100 16
25 2 193
27 20 210
192 227 89
211 171 169
116 218 109
216 210 235
145 214 93
2 109 248
3 144 253
214 137 26
123 79 18
77 31 102
178 171 0
107 138 99
60 179 222
189 48 177
57 176 228
213 210 21
211 181 89
196 178 82
147 203 22
149 241 221
6 102 217
22 243 4
252 77 56
17 67 57
141 219 17
63 157 101
171 14 54
141 252 4
122 144 217
105 153 111
65 24 100
224 53 50
243 75 158
198 143 96
49 183 51
18 14 197
195 85 212
202 126 23
127 225 140
55 49 176
254 214 20
48 77 159
43 59 72
39 175 89
183 112 206
130 233 36
200 167 208
10 101 233
122 135 38
226 198 40
134 17 46
136 90 120
100 95 152
178 129 29
30 72 202
6 84 216
254 163 239
110 120 28
6 120 157
172 79 90
38 73 61
82 62 186
250 167 10
236 97 36
10 226 186
253 199 38
67 68 74
15 75 2
154 16 193
47 159 89
233 138 199
88 31 45
183 239 113
28 219 99
164 21 37
209 153 74
123 253 163
101 228 152
48 47 160
162 74 95
65 172 77
86 149 80
147 111 86
191 238 64
131 247 7
162 223 193
25 223 190
118 45 97
60 228 10
78 41 234
216 127 97
232 101 240
43 117 74
198 111 206
174 124 84
71 84 75
45 204 51
121 78 131
161 206 181
82 28 121
152 100 199
32 198 249
158 177 233
191 147 58
228 85 56
80 79 227
13 125 51
149 1 191
131 247 120
33 41 113
55 251 25
238 96 137
177 162 172
35 37 30
165 171 25
13 68 238
89 119 252
198 96 83
225 171 158
39 148 81
48 73 143
2 120 208
194 153 220
23 183 6
107 110 45
217 31 116
219 147 152
241 220 187
73 183 157
206 5 150
204 241 186
100 73 146
97 218 99
30 190 156
131 123 210
8 202 78
100 203 173
199 4 186
235 244 169
56 241 236
245 70 155
200 250 251
108 201 126
232 55 130
90 94 122
52 18 16
129 122 228
223 68 117
214 4 63
155 192 140
249 45 1
222 149 154
36 64 49
54 106 199
156 61 70
206 125 56
34 75 206
69 209 34
135 101 181
86 236 74
194 85 211
235 195 11
102 169 37
117 67 205
10 153 159
6 171 74
252 27 107
78 145 88
232 205 55
108 214 88
245 179 61
68 46 182
176 217 221
125 96 145
150 213 1
27 183 161
238 118 103
190 25 195
242 180 183
35 237 156
8 10 0
57 189 69
100 87 220
39 136 43
216 154 86
184 86 32
42 112 161
16 165 23
116 145 243
26 242 116
16 16 192
188 160 222
215 250 212
242 124 113
254 31 12
135 148 62
10 162 97
32 92 126
81 52 196
231 252 168
76 34 174
92 219 237
92 124 107
4 69 145
181 128 127
191 49 123
165 165 229
239 137 198
170 148 161
98 139 54
125 105 65
172 229 167
107 179 174
154 237 173
231 3 136
235 224 94
124 57 252
57 82 79
88 251 157
8 253 49
106 36 129
129 11 218
16 217 136
140 109 101
7 187 81
183 42 178
85 9 42
220 36 233
147 211 75
36 143 18
97 155 23
102 222 150
237 85 121
8 169 49
138 25 4
210 36 165
202 8 83
158 221 249
172 130 21
191 55 26
90 72 38
78 240 184
60 93 59
238 241 50
141 160 254
230 105 153
110 100 73
165 122 231
42 180 124
102 67 207
148 132 23
10 81 234
172 167 137
0 189 112
26 109 231
187 254 68
122 252 146
25 237 233
97 163 22
177 138 134
27 248 70
127 57 153
181 36 92
72 249 152
22 195 83
146 156 106
152 238 91
76 135 141
64 140 96
3 159 128
241 43 138
111 225 144
114 83 33
45 215 55
100 128 145
96 108 0
126 224 108
152 231 190
170 197 66
66 179 205
68 100 66
11 54 203
35 95 96
41 156 226
202 234 135
164 110 156
60 10 128
43 249 219
242 174 35
231 59 232
95 175 11
190 68 15
227 215 68
208 68 238
195 254 29
209 45 48
199 20 132
249 37 219
112 167 1
190 241 75
165 252 11
147 89 240
28 48 150
113 72 164
76 113 98
104 240 78
166 72 176
168 115 130
102 211 230
7 222 132
248 208 71
9 34 20
87 175 46
172 12 119
238 39 18
213 41 96
83 116 219
237 66 135
136 188 93
249 53 185
158 28 164
4 224 226
77 231 230
12 84 213
152 8 179
201 223 111
42 240 121
186 74 186
30 109 223
234 192 63
97 213 114
92 45 142
233 247 187
112 60 12
28 49 126
211 6 242
128 101 140
149 112 62
169 80 27
17 77 48
176 62 240
83 97 125
153 83 199
31 21 177
57 87 176
89 253 185
51 111 57
168 251 128
192 166 186
233 191 59
202 38 55
9 47 240
231 223 162
114 128 32
235 251 154
78 196 150
93 86 206
158 75 136
243 95 127
172 39 22
10 157 5
240 153 116
75 175 141
225 213 216
248 230 131
135 36 54
45 228 62
198 24 59
39 60 2
225 39 105
85 143 223
35 139 8
50 139 130
237 87 10
87 88 235
132 189 248
150 26 66
0 253 93
91 141 203
157 208 73
121 34 197
63 25 123
52 2 206
97 190 250
21 253 0
12 169 2
107 90 27
181 79 230
144 27 155
20 150 42
71 153 157
115 137 219
202 177 87
230 190 147
142 207 108
55 158 147
11 12 65
50 157 121
174 91 3
145 1 203
126 191 146
66 80 74
119 126 238
33 180 197
63 84 4
208 243 243
48 93 254
145 6 135
117 15 2
167 122 81
9 63 99
145 94 72
18 127 166
197 238 118
198 204 196
176 250 2
212 105 86
163 209 56
173 6 27
189 180 11
64 164 86
148 185 10
187 200 184
237 192 183
90 110 221
9 226 9
164 197 90
11 36 28
114 98 80
158 40 186
12 91 118
231 244 233
121 225 5
19 96 69
237 44 43
128 199 63
169 24 109
118 245 254
57 113 91
236 149 6
106 44 235
164 140 100
106 141 68
57 20 14
160 42 151
163 198 84
93 77 207
54 167 54
248 158 132
54 211 183
102 159 115
88 107 193
90 34 7
62 18 217
233 22 243
219 101 79
214 226 124
127 73 185
254 189 159
248 29 155
188 169 230
186 23 164
151 151 123
253 97 151
184 110 193
248 202 23
40 189 68
194 70 182
137 241 214
47 212 222
192 210 218
98 210 34
213 138 143
53 119 22
242 204 238
251 77 23
245 181 88
78 18 135
201 71 249
209 216 4
163 210 58
146 204 228
110 237 152
172 157 17
252 141 144
124 98 58
154 88 190
141 137 86
164 90 133
122 80 11
191 87 199
125 34 209
210 88 14
213 185 179
76 123 73
207 138 99
58 155 107
212 102 138
60 0 192
29 195 209
111 37 187
165 199 10
142 243 153
60 7 207
5 218 175
130 39 138
231 78 62
98 55 48
248 110 28
183 201 104
222 173 149
178 136 114
249 116 117
128 5 75
170 138 234
89 134 97
240 152 213
148 13 24
94 140 107
104 104 12
229 247 21
177 6 145
230 224 79
89 254 111
123 126 18
179 148 250
166 141 150
69 19 99
38 114 96
74 236 135
22 146 87
110 166 92
78 22 207
208 23 11
185 172 225
90 58 140
71 87 74
2 93 59
99 211 172
43 142 59
206 84 185
31 239 198
36 112 224
85 102 145
189 208 56
254 72 89
209 151 71
148 178 244
1 233 89
105 239 139
246 72 220
55 136 49
126 62 126
11 149 225
48 176 51
111 26 50
205 41 186
252 125 237
183 176 6
78 242 59
95 175 13
79 4 218
130 22 197
79 174 8
96 102 64
100 2 56
154 150 78
217 16 202
108 36 84
12 234 184
25 157 196
14 1 163
238 62 41
170 78 104
1 219 100
246 13 213
75 30 22
251 88 194
8 114 238
151 118 57
161 202 93
188 42 247
209 147 222
250 237 7
124 198 176
58 214 166
182 205 124
192 12 167
117 133 87
201 194 230
207 102 33
222 57 139
182 176 112
91 89 45
226 223 25
200 252 86
186 13 211
17 95 157
175 50 187
95 155 202
19 40 86
175 111 124
163 36 21
2 26 84
251 158 112
108 183 247
207 130 64
166 153 214
128 149 82
66 146 144
248 136 241
246 189 139
161 225 245
110 23 91
79 70 168
61 86 100
254 83 177
199 185 1
78 81 176
230 85 94
209 63 84
117 83 169
75 227 94
2 91 197
29 244 51
111 17 58
205 98 90
106 199 96
248 27 134
113 200 2
66 181 55
2 114 18
57 211 135
125 36 100
79 78 53
106 245 27
22 171 21
200 118 214
49 172 86
199 157 251
90 99 103
102 66 194
157 134 223
63 75 165
3 185 115
94 65 162
135 13 98
87 222 64
155 53 11
83 14 192
145 169 228
172 103 191
208 96 157
106 114 29
95 199 141
175 142 39
184 127 151
135 28 156
182 212 27
83 230 7
44 46 243
6 16 244
120 149 123
53 89 163
218 23 76
83 254 83
228 38 5
37 244 204
157 160 245
254 36 4
195 59 64
22 39 117
117 97 38
164 128 25
168 56 11
57 163 196
104 253 184
175 125 44
212 127 41
168 109 64
225 107 140
176 225 138
218 212 62
124 203 76
104 172 100
211 145 245
101 197 244
202 24 215
133 25 172
140 242 246
205 127 249
68 44 236
135 190 248
99 219 198
80 29 175
237 115 240
144 245 133
78 211 188
46 54 185
83 26 59
24 241 181
177 94 38
144 7 234
200 169 93
30 126 115
202 249 180
113 188 13
35 132 11
88 187 50
117 132 124
129 37 42
252 11 99
25 166 78
23 188 76
132 160 73
200 195 223
50 239 54
238 69 174
147 89 20
36 40 79
207 208 111
64 105 168
136 185 146
243 253 150
95 129 96
10 202 145
163 110 225
183 148 113
76 192 76
241 28 156
189 172 30
123 23 181
241 225 106
190 156 35
22 244 241
67 199 56
185 12 197
71 157 160
191 231 214
254 45 150
219 250 44
50 4 10
138 197 95
149 242 241
78 240 13
93 217 70
233 79 98
